Gene_ID,k562_0h_A,k562_0h_B,k562_0h_C,k562_2h_A,k562_2h_B,k562_2h_C,k562_4h_A,k562_4h_B,k562_4h_C,k562_6h_A,k562_6h_B,k562_6h_C
ENSG00000169436,0,0,0,0.0204066789918,0,0,0,0,0,0,0,0
ENSG00000169439,0.254808620889,0,0.167407738875,0.102033394959,0.257606251228,0.0787338257102,0.0505671574454,0.0801504627233,0.0207380738552,0.232849119708,0.170390531862,0.0689360712382
ENSG00000169442,30.8318431276,39.1635929251,27.1479549875,30.8140852776,34.4870368831,36.1125813924,33.1973388629,35.8806904791,16.0927453116,7.71728511032,10.9561111987,12.7301944886
ENSG00000169446,47.0631522782,51.7034291305,42.1867501964,42.9356525987,36.1614775161,47.9751444661,42.1730093094,36.6821951064,53.2553736601,68.9732356735,61.3405914702,71.8543649206
ENSG00000169469,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169484,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169488,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169490,33.8895465783,33.4785552424,60.6016014727,59.6079093349,56.8343791771,58.420498677,56.0031268707,53.0863231437,58.1910352376,82.0959467771,62.4651689805,79.7360557321
ENSG00000169495,0,0,0,0.0204066789918,0,0.0524892171401,0.0252835787227,0.0534336418155,0,0.0498962399374,0.0511171595585,0
ENSG00000169499,6.01348345298,5.87219941708,6.9474211633,6.61176399333,6.08594768526,6.98106587964,8.62170034444,6.78607251057,8.6477767976,12.1913146247,9.91672895435,11.7880681817
ENSG00000169504,26.0414410549,29.3609970854,53.0403519335,52.4043516508,44.4048775554,48.8149719403,45.3840238072,44.7506750205,55.4536094887,78.204040062,59.1766317155,47.3361022502
ENSG00000169507,0,0,0,0,0,0.0262446085701,0,0,0.0622142215655,0,0,0
ENSG00000169508,0.0764425862667,0.0701856504034,0.167407738875,0.081626715967,0.0322007814035,0.0524892171401,0.252835787227,0.0801504627233,0.0207380738552,0.282745359646,0.119273372303,0.25276559454
ENSG00000169509,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169515,2.14039241547,2.57347384812,1.81358383781,1.12236734455,1.93204688421,1.25974121136,0.37925368084,1.28240740357,0.64288028951,0.598754879249,0.647484021074,0.942126306922
ENSG00000169519,41.2280348599,39.6548924779,40.3731663586,45.4048607567,40.5085830056,46.8991155147,52.0083214326,47.6895253204,58.211773311499996,66.4451595167,59.0573583432,53.7471568754
ENSG00000169548,16.8428498408,17.5932030345,13.4763229794,14.3663020102,10.4330531747,14.224577845,18.2294602591,12.2897376176,24.0354275981,29.5552061229,38.6956897858,31.3199550325
ENSG00000169550,0,0.116976084006,0,0.387726900843,0.193204688421,0.0787338257102,0,0.106867283631,0.228118812407,0.232849119708,0.0511171595585,0.0689360712382
ENSG00000169551,0.611540690134,0.912413455244,0.837038694374,1.06114730757,0.772818753684,0.944805908522,0.65737304679,1.06867283631,0.933213323482,0.864868158916,1.09049940391,0.551488569905
ENSG00000169554,111.198482156,114.613167109,184.371723081,162.110657911,167.347460954,154.974413606,132.511236086,130.164351463,150.433987745,234.645384346,178.705589816,246.354539915
ENSG00000169562,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169564,235.137395356,235.847180572,320.725326394,305.936931444,344.033148515,314.095475366,305.476198127,306.09461714,388.133790273,435.926816253,343.643624658,385.536467745
ENSG00000169567,2263.33757505,2259.97794299,3208.67622972,3223.4798269,2900.38878257,3173.2093776,2923.56549128,2782.71719847,3212.5350209,3803.62363459,3415.08631294,3122.96487792
ENSG00000169570,1.93654551876,2.38631211372,4.07358831262,2.38758144204,2.86586954491,4.1204035455,4.50047701264,3.0991512253,3.27661566912,6.35345455203,3.56116211591,4.84850367708
ENSG00000169575,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169583,0,0.0233952168011,0,0.0204066789918,0,0,0,0,0,0,0,0
ENSG00000169592,53.2804826279,45.7142536294,53.9889957871,53.2818388475,69.2960815803,46.8991155147,52.969097424,65.8302467167,32.932061282,19.4761656556,23.0538389609,32.0782518162
ENSG00000169594,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169598,22.2193117415,15.534423956,60.4899963134,45.8129943365,65.6573932817,46.6891586461,77.1401986829,96.5011571189,62.4630784518,72.599029109,55.104298004,73.2330863453
ENSG00000169599,50.0189322805,38.6722933723,61.4107388772,69.403115251,67.8792471985,68.5246729764,73.9544677639,88.8067126974,79.0535375359,113.647002498,89.3698339614,63.3292707775
ENSG00000169604,0.0254808620889,0,0.0558025796249,0.0408133579835,0,0.0262446085701,0.0505671574454,0,0.0207380738552,0.0665283199166,0.0170390531862,0.0229786904127
ENSG00000169605,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169607,60.2877197024,59.9385454445,65.1216104223,63.5872117383,53.710903381,59.4440384112,43.4371882456,50.5215083366,48.6929974119,47.6841733002,50.980847133,53.3105617575
ENSG00000169609,13.1736057,12.9843453246,18.5543577253,16.1824964405,15.8105836691,14.8544484507,14.1588040847,14.3469328275,12.9612961595,12.2079467047,11.7399076453,13.7872142476
ENSG00000169612,3.33799293365,3.27533035216,7.56124953918,7.06071093115,5.82834143403,5.22267710544,7.38280498702,6.22501927151,7.83899191725,11.941833425,7.97427689112,15.4646586478
ENSG00000169618,0.0509617241778,0.0935808672045,0.0558025796249,0.081626715967,0.128803125614,0.0787338257102,0.101134314891,0.0534336418155,0.0829522954207,0.149688719812,0.170390531862,0.0919147616509
ENSG00000169621,1.32500482862,1.28673692406,1.03234772306,1.51009424539,1.41683438175,1.78463338276,0.632089468067,1.60300925447,1.65904590841,1.61331175798,1.17569466985,1.70042309054
ENSG00000169627,3.59280155454,2.52668341452,1.03234772306,1.77538107228,2.09305079123,1.75838877419,2.19967134887,1.3892746872,1.32723672673,0.864868158916,1.36312425489,1.24084928229
ENSG00000169629,0.0764425862667,0,0.0837038694374,0.0408133579835,0.064401562807,0,0.0505671574454,0.0534336418155,0,0.0332641599583,0,0
ENSG00000169635,1059.57068824,1153.45437395,955.842386395,730.538701226,1076.37551997,940.554281934,856.10197555,1090.66077992,741.925330242,440.101468328,603.727732492,474.303148809
ENSG00000169641,15.8490962193,15.768376124,11.8859494601,7.63209794292,7.79258909964,12.2824768108,11.5293118975,7.9081789887,13.3553195627,10.7110595066,14.1764922509,11.2595583022
ENSG00000169660,4.96876810734,4.63225292662,3.45975993674,1.40806085043,2.54386173088,1.62716573134,1.61814903825,2.43123070261,1.2028082836,0.648651119187,1.17569466985,1.30978535353
ENSG00000169676,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169679,11.9250434576,11.0659375469,18.5543577253,18.9169914254,16.680004767,14.4607793221,16.6618783782,18.5147568891,20.4270027473,31.1518858009,29.5116401184,23.3233707689
ENSG00000169682,61.7656097035,53.2007230058,40.8474882854,29.8753780439,51.5856518084,31.4935302841,44.9036358115,58.0289350117,31.8536814415,24.0499876498,27.1943288851,50.7369484313
ENSG00000169683,0.560578965956,0.467904336023,0.2232103185,0.122440073951,0.0966023442104,0.0787338257102,0.176985051059,0.133584104539,0.0622142215655,0.0831603998957,0.102234319117,0.206808213715
ENSG00000169684,1.68173689787,1.75464126009,2.62272124237,2.69368162691,2.12525157263,2.23079172846,2.7811936595,1.68315971719,2.61299730575,2.59460447675,1.82317869092,2.94127237283
ENSG00000169688,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169689,507.247521604,463.646406565,252.032350876,247.165695948,192.367468104,225.546166051,193.090690705,140.209876124,195.145274977,166.187743152,191.229293908,240.058378742
ENSG00000169692,27.519331056,25.9686906493,15.0666964987,13.8561350354,18.193441493,14.9594268849,18.6845646761,18.24758868,15.0973177666,11.6424559854,11.2457751029,11.9489190146
ENSG00000169696,29.6852043336,27.7701223429,8.23088049467,7.46884451098,9.69243520245,6.74486440251,9.40549128484,9.91194055678,4.33425743573,3.69232175537,3.88490412644,7.07743664712
ENSG00000169704,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169710,121.314384405,135.411514845,72.2364393244,55.9347071164,59.3460401266,64.7192047338,54.4102614112,50.414641053,60.7003421741,67.3266597556,59.7729985771,60.9165082841
ENSG00000169714,958.233299716,1052.94852257,1431.78258802,1436.07922069,1487.80490397,1377.92068375,1307.11045281,1443.29609908,1282.85724868,1826.13585339,1379.83956607,1226.69440899
ENSG00000169715,0.305770345067,0.0701856504034,0.167407738875,0.306100184876,0,0.236201477131,0.0758507361681,0.0801504627233,0.124428443131,0.249481199687,0.153351478675,0.0689360712382
ENSG00000169717,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169718,170.951103755,170.410759179,77.0354611722,60.4649898526,69.7790933013,58.7879231969,64.2455735343,69.0362652257,35.0058686675,25.7797239677,29.9205773949,64.7999069639
ENSG00000169727,217.530119653,221.318750939,71.0087825727,72.8314373216,60.3764651315,54.9037211286,58.4809175856,51.2962961429,39.8793160235,25.7464598077,34.4529655424,66.5922448161
ENSG00000169733,4.38270827929,4.65564814343,2.28790576462,2.04066789918,2.7370664193,2.30952555417,2.25023850632,1.68315971719,2.15675968094,1.14761351856,1.32904614852,3.65361177562
ENSG00000169738,201.63006171,196.332659395,71.4831044995,74.4435649619,54.2583166649,75.9256525932,48.5191875688,25.0603780115,36.4782719112,19.2932127758,30.6021395223,71.5096845644
ENSG00000169740,6.26829207387,6.92498417314,8.92841273999,11.4277402354,11.7854859937,10.4453542109,11.9338491571,15.656057052,13.894509483,17.4636839781,17.8569277391,10.8459418748
ENSG00000169744,0,0,0.139506449062,0,0,0,0,0,0,0,0.0170390531862,0
ENSG00000169750,21.8625796723,24.7287441588,17.2708983939,15.8151762186,18.4188469628,17.8725784362,15.04372934,14.8812692456,16.9844824874,8.49899286934,13.3245395916,12.0178550859
ENSG00000169752,5.07069155569,5.61485203227,7.92396630674,6.75461074627,4.21830236386,6.74486440251,3.91895470202,3.36631943438,6.05551756571,6.95220943128,8.22986268892,7.16935140877
ENSG00000169756,67.5242845356,67.3782243873,79.295465647,99.5845934798,83.3356222722,72.4876088705,79.5674222403,83.3564812322,66.9010262568,83.1770319757,77.4595357843,74.8875520551
ENSG00000169758,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169760,0,0,0,0,0,0.0262446085701,0,0,0,0,0,0
ENSG00000169762,6.26829207387,6.38689418671,10.5745888389,9.67276584209,12.3651000589,11.1014694251,12.6923565188,13.9194636929,13.8115571875,15.8836363801,13.1200709533,19.0723130426
ENSG00000169764,69.7920812615,78.1400241158,110.237996049,108.318652088,87.9725347943,98.9946635263,104.851000963,96.9553430743,114.163096573,174.387358581,144.150389955,153.08403553
ENSG00000169777,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169783,1.73269862205,1.14636562326,1.67407738875,1.79578775127,1.96424766561,1.8371225999,1.92155198292,2.0571952099,1.32723672673,1.53015135808,1.6016709995,1.99914606591
ENSG00000169789,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169800,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169807,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169813,573.752571656,525.292802836,1289.01168805,1350.08547542,1578.61110752,1374.48264003,1826.2834583,1875.52082773,1831.19265949,2484.64979601,1726.89100136,2216.40958376
ENSG00000169814,13.4538951829,12.0719318694,16.6849713078,14.2234552573,12.6549070916,13.2010381107,8.74811823805,9.19058639227,13.749342966,10.7775878265,11.7058295389,12.2246632996
ENSG00000169826,3.84761017543,3.67304903778,5.24544248474,5.75468347568,5.50633362,5.22267710544,6.27032752323,6.70592204785,7.90120613882,14.6528624616,11.1605798369,10.2484959241
ENSG00000169836,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169840,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169851,0,0,0,0.0204066789918,0,0,0,0,0,0.0332641599583,0.0170390531862,0
ENSG00000169855,0,0,0,0,0,0,0.101134314891,0,0,0,0,0
ENSG00000169856,0,0,0,0,0.064401562807,0,0,0,0,0,0,0
ENSG00000169857,2.26779672591,2.1523599457000002,1.86938641743,1.7345677143,1.51343672596,1.75838877419,1.64343261697,1.52285879174,2.44709271491,2.92724607633,2.43658460562,2.895314992
ENSG00000169860,11.2625410433,10.5044523437,14.4807694127,10.4890330018,15.9393867947,13.3322611536,15.0942964974,16.217110291,12.0488209099,17.3472594183,13.5801253894,15.1199782916
ENSG00000169862,0,0,0,0,0,0,0,0,0,0.0831603998957,0,0
ENSG00000169871,71.8560310907,69.0860752138,63.4754343233,51.3227976643,62.8237245182,59.5227722369,54.4861121474,54.7961996818,44.5868587886,26.5281675667,38.4571430412,44.6935528527
ENSG00000169876,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169877,5.01972983152,5.70843289948,2.678523822,2.75490166389,2.09305079123,2.46699320559,2.80647723822,1.60300925447,2.65447345346,2.64450071668,2.06172543553,9.30636961715
ENSG00000169884,0.203846896711,0.257347384812,0.195309028687,0.428540258827,0.450810939649,0.262446085701,0.252835787227,0.293885029985,0.269594960117,0.0997924798749,0.119273372303,0.275744284953
ENSG00000169885,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169891,0.0509617241778,0.140371300807,0,0.0408133579835,0.128803125614,0.0524892171401,0.0505671574454,0,0,0.0665283199166,0.0681562127446,0
ENSG00000169894,0.152885172533,0.163766517608,0.139506449062,0,0.0966023442104,0.10497843428,0.176985051059,0.106867283631,0.103690369276,0.0665283199166,0.102234319117,0.0689360712382
ENSG00000169895,43.3429464132,45.527091895,53.8773906279,58.8936755702,51.6822541526,55.4811025171,50.7188589177,48.5978972312,58.3984159761,69.7050471926,64.0157228204,47.657803916
ENSG00000169896,0.178366034622,0.21055695121,0.0558025796249,0.122440073951,0.225405469824,0.0787338257102,0.101134314891,0.0801504627233,0.0414761477103,0.133056639833,0.0681562127446,0.183829523302
ENSG00000169900,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169902,0.101923448356,0.0935808672045,0.0279012898125,0.122440073951,0.161003907017,0.15746765142,0.353970102118,0.160300925447,0.228118812407,0.249481199687,0.408937276468,0.275744284953
ENSG00000169903,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169905,123.149006476,129.656291512,120.952091337,105.951477325,99.4038121925,120.384019511,106.241597793,96.8217589698,124.013681654,135.98388591,127.247649194,111.285797669
ENSG00000169906,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169908,0.152885172533,0.0467904336023,0,0.387726900843,0.064401562807,0.419913737121,0.581522310622,0.187017746354,0.580666067945,0.0997924798749,0.238546744606,0.137872142476
ENSG00000169914,8.00099069592,7.90758327878,7.97976888636,6.26485045047,7.4383805042,7.87338257102,7.88847656148,7.96161263052,9.8505850812,12.3908995845,9.79745558204,11.3055156831
ENSG00000169918,0,0.0233952168011,0,0.0204066789918,0,0.0524892171401,0.0252835787227,0,0,0.0332641599583,0,0
ENSG00000169919,107.936931809,107.337254684,124.411851274,113.379508478,130.896176405,126.052854962,129.628908111,140.156442482,126.668155107,92.5741571639,103.631521478,92.3743354591
ENSG00000169925,19.6202638085,19.5116108121,16.0153403523,16.5498166623,20.8017047866,17.5838877419,20.9853703398,26.3160685942,15.9890549423,13.6050414229,15.2329135484,16.4986997163
ENSG00000169926,0.637021552223,0.397718685619,0.837038694374,1.08155398656,0.805019535087,0.708604431392,1.18832819997,1.22897376176,0.891737175772,1.24740599844,1.46535857401,1.12595583022
ENSG00000169933,0,0,0,0,0,0,0,0,0,0.0332641599583,0,0
ENSG00000169946,3.8985718996,3.79002512178,7.05902632255,7.75453801687,7.92139222526,9.42181447665,6.72543194023,6.65248840604,7.38275429244,7.15179439103,5.67400471099,7.53701045537
ENSG00000169951,2.49712448471,2.94779731694,2.232103185,1.42846752942,1.54563750737,1.5221872970600001,1.1124774638,1.22897376176,1.07837984047,1.09771727862,1.09049940391,1.24084928229
ENSG00000169953,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169955,1.01923448356,1.16976084006,0.558025796249,0.653013727736,0.901621879297,0.524892171401,0.353970102118,0.374035492709,0.497713772524,0.133056639833,0.545249701957,0.321701665778
ENSG00000169957,8.53608879979,8.2117210972,8.84470887055,5.46898996979,9.66023442104,7.34849039962,6.95298414874,8.30893130232,5.76518453174,4.02496335495,6.01478577471,7.72083997867
ENSG00000169962,0,0.0233952168011,0,0,0.0966023442104,0.0262446085701,0,0,0,0,0.0170390531862,0
ENSG00000169964,4.51011258974,4.1877438074,4.46420636999,3.65279553952,4.25050314526,4.19913737121,5.25898437432,4.75559412158,5.26747075921,4.90646359385,5.82735618967,4.57275939213
ENSG00000169967,21.7606562239,21.7809468419,29.5474659114,31.0589654255,26.179235281,29.5251846413,27.8372201737,27.224440505,30.5471827887,40.8317563488,38.8660803176,32.905484671
ENSG00000169972,8.33224190307,7.88418806198,4.96642958662,4.12214915633,3.38108204737,4.1204035455,3.84310396585,3.15258486712,2.98628263514,2.41165159698,3.4418887436,2.96425106324
ENSG00000169976,335.990647504,340.330218806,245.615054219,279.959229088,336.079555508,285.121427505,317.258345812,337.032695752,205.929073382,117.854918732,151.017128389,162.275511695
ENSG00000169981,17.6837182897,18.4120356225,13.0299023424,11.1624534085,9.75683676526,10.5765772537,5.48653658282,6.49218748059,7.65234925256,5.38879391324,6.1510982002,6.38807593474
ENSG00000169989,0,0,0,0,0,0,0,0,0,0,0.0170390531862,0
ENSG00000169991,0.178366034622,0.0701856504034,0.2232103185,0.265286826893,0.386409376842,0.314935302841,0.505671574454,0.347318671801,0.68435643722,0.415801999479,0.511171595585,0.413616427429
ENSG00000169992,0.254808620889,0.233952168011,0.279012898125,0.183660110926,0.257606251228,0.18371225999,0.176985051059,0.133584104539,0.311071107827,0.0665283199166,0.22150769142,0.344680356191
ENSG00000169994,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170004,81.8445290296,79.286389739,26.8131395098,21.8351465212,39.1561501866,26.7170115243,27.2556978631,30.2434412676,19.3900990546,14.1372679823,15.1136401761,32.3539961011
ENSG00000170006,0.101923448356,0.140371300807,0.2232103185,0.163253431934,0.0322007814035,0.10497843428,0.176985051059,0.0801504627233,0.228118812407,0.216217039729,0.204468638234,0.0689360712382
ENSG00000170011,0,0,0,0,0,0,0,0,0,0.0997924798749,0,0.0459573808254
ENSG00000170017,0.0509617241778,0,0.0558025796249,0,0,0,0,0.0534336418155,0,0.0831603998957,0.0681562127446,0.0459573808254
ENSG00000170027,174.136211516,204.263637891,178.930971567,158.784369235,150.152243684,160.931939752,147.65609974,135.106963331,165.095805961,200.333403349,168.61847033,181.186973904
ENSG00000170035,103.07008715,109.606590713,104.490330348,105.84944393,84.4626496213,110.516046689,102.904165401,80.0970290815,132.267435048,189.539183442,159.178834865,153.520630647
ENSG00000170037,15.2885172533,12.235698387,6.89161858368,5.55061668576,4.41150705228,4.06791432836,6.14390962961,4.64872683795,4.97713772524,3.20999143598,3.52708400954,10.7080697323
ENSG00000170043,18.4226632903,18.0845025873,14.7039797312,13.2847480236,12.7193086544,11.6526062051,11.6557297912,9.43103778044,12.1110351314,13.9543151025,14.4491171019,39.0637737016
ENSG00000170044,0,0,0.0279012898125,0,0.064401562807,0.0262446085701,0,0,0,0.0166320799791,0,0.0229786904127
ENSG00000170049,0.789906724756,0.608275636829,0.920742563811,0.673420406728,0.869421097894,0.866072082812,0.65737304679,0.48090277634,0.476975698669,0.449066159437,0.391898223282,0.942126306922
ENSG00000170054,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170074,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170075,0,0.0233952168011,0,0,0,0,0,0,0,0,0,0
ENSG00000170085,13.7341846659,13.7329922623,21.5118944454,20.4678990287,26.8232509091,25.1423350101,27.0534292333,32.6746719702,25.8811161712,36.2911985145,24.7577442795,26.2186857609
ENSG00000170088,26.8823095038,30.3435961911,36.0763677275,37.3646292339,34.6480407901,32.7532714954,29.9104736289,29.2282020731,29.2614222096,30.0874326823,27.2454460447,27.2757055199
ENSG00000170091,0.2293277588,0.327533035216,0.418519347187,0.306100184876,0.418610158245,0.314935302841,0.303402944672,0.454185955432,0.394023403248,0.449066159437,0.136312425489,0.321701665778
ENSG00000170092,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170099,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170100,8.43416535143,10.1769193085,7.67285469843,6.36688384543,6.02154612245,6.53490753395,6.11862605089,5.58381556972,6.34585059968,4.64035031418,5.28210648771,5.14722665245
ENSG00000170113,15.5178450121,16.587208712,29.7706762299,23.4472741615,27.2096602859,31.9659332383,35.7004131564,33.2891588511,41.4968857842,56.7819210488,44.8297489328,40.2127082223
ENSG00000170122,0.331251207156,0.116976084006,0.306914187937,0.163253431934,0.225405469824,0.18371225999,0.303402944672,0.0534336418155,0.373285329393,0.565490719291,0.44301538284,1.0799984494
ENSG00000170128,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170142,286.099119534,297.306415109,343.883396939,359.647310551,328.190364064,392.094452037,351.54287856,353.837576103,402.671180046,520.783688307,431.701451525,306.535730106
ENSG00000170144,77.5892250607,68.5947756609,153.736106867,129.868105104,154.434947611,129.832078596,121.386461448,140.316743408,135.419622274,154.761504206,113.156352209,116.547917773
ENSG00000170145,5.52934707329,5.26392378026,7.36594051049,7.38721779502,9.66023442104,8.13582865672,11.301759689,12.9309413194,9.76763278578,12.1247863048,10.4960567627,15.2118930532
ENSG00000170153,0,0,0.0279012898125,0.0204066789918,0,0,0.0758507361681,0,0,0,0,0
ENSG00000170160,0,0,0,0.0204066789918,0,0,0,0,0,0,0,0
ENSG00000170162,0,0,0,0.0408133579835,0,0,0,0,0,0,0,0
ENSG00000170166,0,0,0,0,0,0,0.0252835787227,0,0,0,0,0
ENSG00000170175,2.54808620889,2.99458775055,4.15729218206,4.4486560202,3.12347579614,3.17559763698,3.03402944672,3.47318671801,3.77432944164,2.59460447675,3.59524022228,3.23999534819
ENSG00000170178,0,0,0,0,0,0.0262446085701,0,0,0,0,0,0
ENSG00000170180,70.4291028137,71.3554112435,131.805693074,116.807830549,111.994317721,113.770378151,95.4202260994,100.66898118,119.803852661,152.299956369,119.852700111,124.544502037
ENSG00000170185,17.9385269106,16.7509752296,36.4948870747,31.6507591162,35.8072689207,28.8953140356,30.0621751013,36.2814427928,31.4803961121,50.4450985768,29.3753276929,51.5182239053
ENSG00000170190,0.305770345067,0.0701856504034,0.167407738875,0.306100184876,0.386409376842,0.236201477131,0.606805889344,0.400752313617,0.124428443131,0.249481199687,0.102234319117,0.620424641144
ENSG00000170191,0.94279189729,0.81883258804,2.62272124237,1.93863450422,1.64223985158,1.65341033991,1.59286545953,1.73659335901,2.17749775479,3.34304807581,2.06172543553,3.44680356191
ENSG00000170209,0,0,0,0,0,0,0,0,0,0.0166320799791,0,0
ENSG00000170214,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170222,3.94953362378,3.81342033858,7.95186759655,8.77487196646,6.53675862491,7.47971344247,6.95298414874,4.75559412158,9.87132315506,10.0125121474,9.64410410337,5.88254474566
ENSG00000170231,0,0.0233952168011,0,0.0204066789918,0,0,0.101134314891,0,0,0,0,0
ENSG00000170234,9.32599552454,8.3286971812,17.6615164513,14.4479287262,16.2291938274,15.1168945364,16.2573411187,17.392650411,17.7725292939,19.8420714151,14.6195076337,21.8067772017
ENSG00000170236,0.0509617241778,0.0467904336023,0,0,0.0966023442104,0.0787338257102,0.0252835787227,0.0801504627233,0,0,0,0.0459573808254
ENSG00000170242,83.2459764445,87.404529969,110.656515396,97.8092124075,116.79223415,121.879962199,125.431834043,143.6296292,123.785562841,156.341551804,154.493095239,141.755541156
ENSG00000170248,32.9722355431,29.3376018686,73.938418003,62.0158974559,63.4999409277,65.7164998594,69.4792743299,68.368344703,79.61346553,128.499449919,92.1983167903,128.427900717
ENSG00000170255,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170260,28.9972210572,29.4311827358,22.4884395888,18.4272311296,23.86077902,23.9088384073,24.2469519951,25.8351658178,16.8807921181,11.0769652661,11.8762200708,20.749757442700002
ENSG00000170262,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170264,1.68173689787,1.35692257447,2.34370834425,1.77538107228,1.38463360035,1.96834564275,0.682656625513,1.33584104539,1.90790279468,1.29730223837,1.53351478675,0.988083687747
ENSG00000170265,35.7241686487,35.8648673561,14.87138747,13.4480014556,12.2684977147,14.592002365,10.7960881146,7.61429395871,9.78837085964,8.26614374964,7.99131594431,21.2093312509
ENSG00000170266,33.8640657162,37.3621612314,49.8038023152,45.8129943365,59.9578549733,55.2973902571,75.0922288064,80.5779318578,64.288028951,60.1582332846,63.7601370226,49.2433335545
ENSG00000170270,1.73269862205,1.84822212729,5.77556699118,5.42817661181,4.99112111754,4.56656189119,5.58767089771,5.47694828609,7.09242125847,11.5759276655,6.88377748721,9.90381556788
ENSG00000170271,24.0029720878,23.8163307036,27.6501782041,24.9165550489,21.1237126007,26.9269683929,24.4239370461,19.5299960836,25.5493069896,24.1664122097,26.9898602469,25.6212398102
ENSG00000170275,27.213560711,25.3604150124,29.9380839688,30.1406648708,36.1614775161,28.3966664728,28.444026063,34.0906634783,28.8466607325,23.0021666112,26.8705868746,34.3301634766
ENSG00000170276,0,0.0233952168011,0.0279012898125,0.0204066789918,0,0,0,0,0,0.0166320799791,0.0170390531862,0
ENSG00000170279,0,0.0467904336023,0,0,0.0966023442104,0.0524892171401,0.0758507361681,0,0,0.0498962399374,0.0170390531862,0.0229786904127
ENSG00000170289,0,0,0.0279012898125,0,0,0,0,0,0,0,0,0
ENSG00000170290,0.101923448356,0.0467904336023,0,0,0,0,0.0505671574454,0,0.0414761477103,0.0498962399374,0.0511171595585,0.0459573808254
ENSG00000170291,70.0723707445,51.9373812985,87.1636293741,92.8503894125,94.3160887308,74.2197530361,102.14565804,91.7989966391,106.365580803,60.0917049647,91.4997156097,82.0798821542
ENSG00000170293,0.0509617241778,0,0.0558025796249,0,0,0,0.0505671574454,0.0534336418155,0,0.0665283199166,0.0340781063723,0.0919147616509
ENSG00000170296,241.201840534,215.657108473,118.385172674,108.910445779,155.433171835,135.474669439,135.317713324,130.084201,126.460774369,84.8236078937,108.010558147,192.860148634
ENSG00000170298,0,0.0233952168011,0,0,0,0,0,0,0,0,0,0
ENSG00000170310,11.5173496642,10.2938953925,9.76545143436,10.3257795698,4.73351486631,7.79464874531,9.07680476144,7.42727621236,9.08327634856,6.80252071147,13.1371100065,8.24934985817
ENSG00000170312,460.948795188,473.215050237,873.003456942,893.710506444,769.308868511,845.889978822,894.785850996,848.900267524,1015.91676202,1598.37615016,1256.71536775,1362.42953326
ENSG00000170315,1313.41103637,1558.23841504,1603.34761907,1659.87926919,1279.33704516,1572.05205335,1268.47714452,1148.28896262,1457.47183054,1169.31838293,1435.19944987,1247.97267631
ENSG00000170322,10.5745577669,10.1535240917,14.285460384,10.3053728908,12.1718953705,13.6996856736,14.7150428166,14.5339505738,10.306822706,6.90231319135,9.81449463523,9.83487949665
ENSG00000170323,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170324,0.0509617241778,0.140371300807,0.167407738875,0.122440073951,0.193204688421,0,0.151701472336,0.106867283631,0,0,0.0340781063723,0
ENSG00000170325,7.26204569534,6.90158895633,17.4383061328,15.3050092438,16.2935953902,12.7286351565,23.1344745313,15.2285879174,24.056165672,46.1540219421,25.814165577,48.5999302229
ENSG00000170340,4.30626569303,4.00058207299,10.6303914185,8.24429831267,9.37042738841,7.7159149196,8.92510328911,9.59133870589,9.35287130868,19.4927977356,10.2234319117,18.038271974
